"Código de radio","Área en km2","Densidad de población","Menores de 18 años","Población total","Hogares","Urbano","Maurio Macri (Cambiemos)","Daniel Scioli (FPV)","Sergio Massa (UNA)","Nicolás del Caño (FIT)","Margarita Stolbizer (Progresistas)","A. Rodríguez Saá (C. Federal)","Votos de la fórmula ganadora en el radio","Votos positivos","Votos en blanco","Votos nulos","Fórmula con más votos en el radio","Electores","Cantidad de circuitos considerados","Distrito electoral imputado","Circuito 1 considerado","Circuito 2 considerado","Circuito 3 considerado","Circuito 4 considerado","Circuito 5 considerado","Código de provincia","Nombre de provincia","Código de departamentos/comuna","Nombre de departamentos/comuna","Código de radio","Población total","Total de hogares","Latitud del centroide","Longitud del centroide","Superficie en km2","Geometría en GeoJSON"
"820840515",0.18562128,3377.84539397,100,627,214,2,122.34882038,127.48991171,125.03378202,15.72838327,19.74057027,6.39203937,127.48991171,416.73350702,8.93970184,5.98014184,2,562.71304096,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840515",627,214,-32.898352,-60.687837,0.13044381247955,"{""type"":""Polygon"",""coordinates"":[[[-60.690939,-32.899950],[-60.691478,-32.898191],[-60.690400,-32.897969],[-60.689881,-32.897853],[-60.689363,-32.897740],[-60.688821,-32.897614],[-60.687749,-32.897379],[-60.686669,-32.897149],[-60.686119,-32.897040],[-60.685027,-32.896791],[-60.684979,-32.896865],[-60.684472,-32.897595],[-60.684113,-32.898237],[-60.683975,-32.898447],[-60.685608,-32.898796],[-60.686142,-32.898913],[-60.686677,-32.899021],[-60.688283,-32.899373],[-60.688808,-32.899481],[-60.689959,-32.899728],[-60.690939,-32.899950]]]}"
"820840703",0.1808501,8559.57507091,443,1548,453,2,256.53784918,267.31755681,262.16760747,32.97886814,41.39151831,13.40266319,267.31755681,873.79606311,18.74453611,12.53900709,2,1179.88218266,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840703",1548,453,-32.899289,-60.70077,0.12715269990819,"{""type"":""Polygon"",""coordinates"":[[[-60.703764,-32.900779],[-60.704285,-32.900886],[-60.704406,-32.900522],[-60.704780,-32.899260],[-60.704245,-32.899242],[-60.703197,-32.899184],[-60.702649,-32.899174],[-60.701504,-32.899135],[-60.701666,-32.898646],[-60.701759,-32.898349],[-60.700664,-32.898275],[-60.700143,-32.898163],[-60.699630,-32.898047],[-60.699106,-32.897934],[-60.698104,-32.897694],[-60.697692,-32.897613],[-60.697378,-32.898500],[-60.697118,-32.899367],[-60.698062,-32.899600],[-60.699079,-32.899815],[-60.701160,-32.900245],[-60.702204,-32.900456],[-60.703764,-32.900779]]]}"
"820840622",0.05631267,19445.0040027,273,1095,344,2,190.83630048,198.85523231,195.02422927,24.53269648,30.79079462,9.97012592,198.85523231,650.00937907,13.94389926,9.32765957,2,877.7042119,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840622",1095,344,-32.899663,-60.712262,0.039573018055017,"{""type"":""Polygon"",""coordinates"":[[[-60.712507,-32.900804],[-60.712680,-32.900842],[-60.713088,-32.899806],[-60.713684,-32.898675],[-60.712824,-32.898652],[-60.712333,-32.898649],[-60.711851,-32.898633],[-60.711571,-32.899080],[-60.710855,-32.900450],[-60.711563,-32.900606],[-60.712051,-32.900703],[-60.712507,-32.900804]]]}"
"820840702",0.11752674,9725.44608992,372,1143,330,2,178.99609205,186.51749891,182.92418584,23.01059488,28.88041685,9.35154147,186.51749891,609.68033,13.07876683,8.74893617,2,823.24811116,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840702",1143,330,-32.899668,-60.706059,0.08262494863105,"{""type"":""Polygon"",""coordinates"":[[[-60.704546,-32.900056],[-60.704406,-32.900522],[-60.704285,-32.900886],[-60.705138,-32.901076],[-60.705388,-32.900965],[-60.706409,-32.901157],[-60.706603,-32.900499],[-60.707635,-32.900723],[-60.707879,-32.899806],[-60.707714,-32.899308],[-60.707741,-32.898490],[-60.706922,-32.898460],[-60.706137,-32.898427],[-60.705270,-32.898385],[-60.704491,-32.898343],[-60.704439,-32.899250],[-60.704780,-32.899260],[-60.704546,-32.900056]]]}"
"820840514",0.18761036,5260.90336769,197,987,354,2,183.40715009,191.11390939,187.43204516,23.57765234,29.59212621,9.5819945,191.11390939,624.7048777,13.40107107,8.96453901,2,843.5356781,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840514",987,354,-32.900011,-60.69433,0.13192320806736,"{""type"":""Polygon"",""coordinates"":[[[-60.696312,-32.902451],[-60.696315,-32.902451],[-60.696700,-32.901185],[-60.696835,-32.900750],[-60.696961,-32.900305],[-60.696847,-32.900282],[-60.697118,-32.899367],[-60.696658,-32.899293],[-60.696315,-32.899242],[-60.695962,-32.899169],[-60.695395,-32.899050],[-60.694314,-32.898806],[-60.692231,-32.898349],[-60.691478,-32.898191],[-60.691210,-32.899061],[-60.690940,-32.899950],[-60.691583,-32.900090],[-60.692750,-32.900333],[-60.693284,-32.900455],[-60.693808,-32.900567],[-60.694359,-32.900676],[-60.694852,-32.900778],[-60.695212,-32.900870],[-60.694804,-32.902162],[-60.695186,-32.902246],[-60.695619,-32.902363],[-60.696112,-32.902411],[-60.696312,-32.902451]]]}"
"820840723",0.07380788,12789.9619765,269,944,289,2,156.7086409,163.29353018,160.14763352,20.14546244,25.28441164,8.1871472,163.29353018,533.76682588,11.45028224,7.65957447,2,720.74250977,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840723",944,289,-32.900801,-60.709383,0.051876905564408,"{""type"":""Polygon"",""coordinates"":[[[-60.708475,-32.901573],[-60.708428,-32.901733],[-60.710419,-32.901273],[-60.712680,-32.900842],[-60.712051,-32.900703],[-60.711563,-32.900606],[-60.710289,-32.900327],[-60.709341,-32.900115],[-60.708469,-32.899934],[-60.707879,-32.899806],[-60.707635,-32.900723],[-60.707530,-32.901087],[-60.707447,-32.901363],[-60.708475,-32.901573]]]}"
"820840704",0.16408554,9287.83850546,408,1524,450,2,259.09161963,269.97863656,264.77742076,33.30716457,41.80356057,13.53608337,269.97863656,882.49448545,18.9311333,12.66382979,2,1191.62761615,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840704",1524,450,-32.900986,-60.70072,0.11539010579834,"{""type"":""Polygon"",""coordinates"":[[[-60.702300,-32.902391],[-60.702578,-32.902452],[-60.702721,-32.902382],[-60.704045,-32.901655],[-60.704151,-32.901308],[-60.704285,-32.900886],[-60.702204,-32.900456],[-60.701160,-32.900245],[-60.699079,-32.899815],[-60.698062,-32.899600],[-60.697118,-32.899367],[-60.696847,-32.900282],[-60.696961,-32.900305],[-60.697340,-32.900393],[-60.698299,-32.900591],[-60.698801,-32.900703],[-60.698666,-32.901147],[-60.698525,-32.901582],[-60.699049,-32.901699],[-60.699579,-32.901798],[-60.700093,-32.901901],[-60.700612,-32.902013],[-60.701662,-32.902251],[-60.702300,-32.902391]]]}"
"820848201",2.86484776,604.56964707,566,1732,472,2,417.71014397,342.20737023,320.37663453,40.27327962,42.42940166,18.40404174,417.71014397,1181.40087175,28.1835953,29.53117158,1,1536.54497424,1,"21","0353A","","","","","82","Santa Fe","82084","Rosario","820848201",1732,472,-32.906974,-60.735331,2.0136850112962,"{""type"":""Polygon"",""coordinates"":[[[-60.737586,-32.913659],[-60.737579,-32.913827],[-60.737837,-32.913838],[-60.738147,-32.913783],[-60.739575,-32.913992],[-60.741632,-32.914002],[-60.744427,-32.913963],[-60.746659,-32.914219],[-60.749185,-32.914451],[-60.744871,-32.908734],[-60.741810,-32.905864],[-60.741580,-32.905606],[-60.741554,-32.902527],[-60.741159,-32.902137],[-60.739994,-32.901813],[-60.738125,-32.901563],[-60.735792,-32.901316],[-60.733381,-32.901133],[-60.730309,-32.901382],[-60.724995,-32.901701],[-60.722543,-32.901710],[-60.722560,-32.901787],[-60.722583,-32.901937],[-60.722598,-32.902009],[-60.722667,-32.902462],[-60.722673,-32.902535],[-60.722685,-32.902607],[-60.722712,-32.902910],[-60.722724,-32.902982],[-60.722742,-32.903208],[-60.722761,-32.903439],[-60.722765,-32.903587],[-60.722778,-32.903736],[-60.722785,-32.903966],[-60.722792,-32.904038],[-60.722792,-32.904115],[-60.722799,-32.904192],[-60.722799,-32.904268],[-60.722806,-32.904341],[-60.722805,-32.904494],[-60.722811,-32.904566],[-60.722813,-32.904719],[-60.722819,-32.904796],[-60.722822,-32.905093],[-60.722818,-32.905169],[-60.722819,-32.905246],[-60.722812,-32.905317],[-60.722794,-32.905618],[-60.722784,-32.905699],[-60.722775,-32.905847],[-60.722765,-32.905923],[-60.722760,-32.905999],[-60.722734,-32.906223],[-60.722702,-32.906753],[-60.722703,-32.906830],[-60.722696,-32.906901],[-60.722699,-32.907126],[-60.722724,-32.907424],[-60.722735,-32.907501],[-60.722739,-32.907574],[-60.722750,-32.907651],[-60.722767,-32.907719],[-60.722779,-32.907796],[-60.722847,-32.908091],[-60.725444,-32.908102],[-60.726182,-32.908129],[-60.726064,-32.908232],[-60.728379,-32.908280],[-60.729914,-32.908305],[-60.731489,-32.908335],[-60.733055,-32.908370],[-60.734018,-32.908384],[-60.734014,-32.908618],[-60.733966,-32.910384],[-60.733952,-32.911239],[-60.734624,-32.911249],[-60.735682,-32.911307],[-60.737634,-32.911372],[-60.737665,-32.911801],[-60.737586,-32.913659]]]}"
"820840701",0.1150036,7895.40469328,265,908,268,2,149.27949052,155.55220727,152.55544941,19.19041829,24.08574323,7.79901578,155.55220727,508.4623245,10.90745405,7.2964539,2,686.57397597,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840701",908,268,-32.901991,-60.705563,0.08082137071346,"{""type"":""Polygon"",""coordinates"":[[[-60.706498,-32.900859],[-60.706409,-32.901157],[-60.705388,-32.900965],[-60.705138,-32.901076],[-60.704285,-32.900886],[-60.704151,-32.901308],[-60.704045,-32.901655],[-60.702721,-32.902382],[-60.702578,-32.902452],[-60.702702,-32.902484],[-60.702889,-32.902519],[-60.703326,-32.902614],[-60.704242,-32.902820],[-60.704766,-32.902932],[-60.706288,-32.903267],[-60.706845,-32.903371],[-60.706979,-32.902950],[-60.707233,-32.902042],[-60.707447,-32.901363],[-60.707530,-32.901087],[-60.707635,-32.900723],[-60.706603,-32.900499],[-60.706498,-32.900859]]]}"
"820840724",0.12258107,7856.02544411,325,963,266,2,148.11868577,154.34262556,151.36917065,19.04119265,23.8984513,7.73837024,154.34262556,504.50849616,10.82263714,7.23971631,2,681.23514257,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840724",963,266,-32.902502,-60.709259,0.086224090436848,"{""type"":""Polygon"",""coordinates"":[[[-60.710386,-32.901280],[-60.708428,-32.901733],[-60.708475,-32.901573],[-60.707447,-32.901363],[-60.707233,-32.902042],[-60.707104,-32.902505],[-60.708153,-32.902725],[-60.707909,-32.903592],[-60.707488,-32.904888],[-60.707403,-32.905231],[-60.712680,-32.900842],[-60.710386,-32.901280]]]}"
"820840517",0.19988299,4872.85079221,168,974,355,2,211.55637708,183.07075786,181.8192976,23.95652495,32.71674677,9.77330869,211.55637708,642.89301294,16.62654344,6.67445471,1,868.63260628,1,"21","00358","","","","","82","Santa Fe","82084","Rosario","820840517",974,355,-32.901863,-60.693012,0.14052123606962,"{""type"":""Polygon"",""coordinates"":[[[-60.695526,-32.903686],[-60.695687,-32.903716],[-60.696112,-32.902411],[-60.695619,-32.902363],[-60.695186,-32.902246],[-60.694804,-32.902162],[-60.695212,-32.900870],[-60.694852,-32.900778],[-60.694359,-32.900676],[-60.693808,-32.900567],[-60.693284,-32.900455],[-60.692750,-32.900333],[-60.691583,-32.900090],[-60.690940,-32.899950],[-60.690148,-32.902535],[-60.690753,-32.902674],[-60.691427,-32.902819],[-60.691936,-32.902927],[-60.693001,-32.903143],[-60.694024,-32.903375],[-60.694762,-32.903528],[-60.695120,-32.903611],[-60.695526,-32.903686]]]}"
"820840705",0.16572526,11537.1670772,515,1912,619,2,324.32884643,337.95712838,331.44628745,41.69364597,52.32936749,16.94436243,337.95712838,1104.69963815,23.69784339,15.85248227,2,1491.67005355,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840705",1912,619,-32.90235,-60.698399,0.11649124656273,"{""type"":""Polygon"",""coordinates"":[[[-60.696700,-32.901185],[-60.696315,-32.902451],[-60.696112,-32.902411],[-60.695687,-32.903716],[-60.695998,-32.903783],[-60.696754,-32.903937],[-60.696601,-32.904444],[-60.697968,-32.903485],[-60.697144,-32.902640],[-60.697620,-32.902754],[-60.698631,-32.902977],[-60.699147,-32.903085],[-60.699708,-32.903208],[-60.700194,-32.903291],[-60.700474,-32.903335],[-60.700789,-32.903425],[-60.702578,-32.902452],[-60.701662,-32.902251],[-60.700612,-32.902013],[-60.700093,-32.901901],[-60.699579,-32.901798],[-60.699049,-32.901699],[-60.698525,-32.901582],[-60.698666,-32.901147],[-60.698801,-32.900703],[-60.698299,-32.900591],[-60.697340,-32.900393],[-60.696961,-32.900305],[-60.696835,-32.900750],[-60.696700,-32.901185]]]}"
"820840519",0.43281792,2412.09974521,175,1044,382,2,228.09242144,197.38025878,196.03097967,25.8290573,35.27401109,10.53722736,228.09242144,693.14395564,17.92613678,7.19615527,1,936.52820702,1,"21","00358","","","","","82","Santa Fe","82084","Rosario","820840519",1044,382,-32.902758,-60.684344,0.3041813171733,"{""type"":""Polygon"",""coordinates"":[[[-60.681424,-32.900993],[-60.680804,-32.901638],[-60.678522,-32.901486],[-60.677416,-32.902947],[-60.678132,-32.903184],[-60.678541,-32.903305],[-60.678510,-32.903515],[-60.679211,-32.903658],[-60.679333,-32.903532],[-60.679628,-32.902883],[-60.680580,-32.903109],[-60.680792,-32.902870],[-60.680867,-32.902824],[-60.680962,-32.902792],[-60.681208,-32.902825],[-60.681300,-32.902896],[-60.681339,-32.903006],[-60.681345,-32.903083],[-60.681339,-32.903136],[-60.681293,-32.903229],[-60.681234,-32.903285],[-60.681128,-32.903321],[-60.681030,-32.903339],[-60.681326,-32.903388],[-60.682177,-32.903577],[-60.682841,-32.903709],[-60.683714,-32.903877],[-60.684569,-32.904075],[-60.685095,-32.904201],[-60.686165,-32.904422],[-60.687252,-32.904662],[-60.687766,-32.904770],[-60.688382,-32.904904],[-60.689361,-32.905126],[-60.690148,-32.902535],[-60.689134,-32.902312],[-60.688026,-32.902062],[-60.686956,-32.901850],[-60.686417,-32.901728],[-60.685891,-32.901602],[-60.684826,-32.901381],[-60.682673,-32.900898],[-60.682507,-32.900864],[-60.682396,-32.900846],[-60.682859,-32.899934],[-60.682501,-32.899851],[-60.681424,-32.900993]]]}"
"820841001",1.19306334,1312.58747626,636,1566,420,2,124.32029716,283.46298352,190.47092477,21.28255486,16.12074118,10.44274614,283.46298352,646.10024763,24.14140552,12.66629664,2,872.58474938,1,"21","0344A","","","","","82","Santa Fe","82084","Rosario","820841001",1566,420,-32.907671,-60.715273,0.83867614282851,"{""type"":""Polygon"",""coordinates"":[[[-60.710498,-32.907730],[-60.710006,-32.913380],[-60.709945,-32.914804],[-60.710494,-32.914818],[-60.711340,-32.914863],[-60.712366,-32.914880],[-60.712670,-32.914888],[-60.713446,-32.914925],[-60.713915,-32.914941],[-60.713992,-32.912887],[-60.714034,-32.911566],[-60.714066,-32.910757],[-60.714024,-32.907830],[-60.722847,-32.908091],[-60.722779,-32.907796],[-60.722767,-32.907719],[-60.722750,-32.907651],[-60.722739,-32.907574],[-60.722735,-32.907501],[-60.722724,-32.907424],[-60.722699,-32.907126],[-60.722696,-32.906901],[-60.722703,-32.906830],[-60.722702,-32.906753],[-60.722734,-32.906223],[-60.722760,-32.905999],[-60.722765,-32.905923],[-60.722775,-32.905847],[-60.722784,-32.905699],[-60.722794,-32.905618],[-60.722812,-32.905317],[-60.722819,-32.905246],[-60.722818,-32.905169],[-60.722822,-32.905093],[-60.722819,-32.904796],[-60.722813,-32.904719],[-60.722811,-32.904566],[-60.722805,-32.904494],[-60.722806,-32.904341],[-60.722799,-32.904268],[-60.722799,-32.904192],[-60.722792,-32.904115],[-60.722792,-32.904038],[-60.722785,-32.903966],[-60.722778,-32.903736],[-60.722765,-32.903587],[-60.722761,-32.903439],[-60.722742,-32.903208],[-60.722724,-32.902982],[-60.722712,-32.902910],[-60.722685,-32.902607],[-60.722673,-32.902535],[-60.722667,-32.902462],[-60.722598,-32.902009],[-60.722583,-32.901937],[-60.722560,-32.901787],[-60.722543,-32.901710],[-60.721795,-32.901782],[-60.720565,-32.902405],[-60.719885,-32.902673],[-60.717246,-32.904429],[-60.712952,-32.905147],[-60.707403,-32.905231],[-60.707255,-32.905347],[-60.706848,-32.905770],[-60.710498,-32.907730]]]}"
"820840706",0.14553372,16910.1706541,818,2461,671,2,381.44044001,397.46854827,389.81120278,49.03554784,61.54413084,19.92812274,397.46854827,1299.22799247,27.87083514,18.64397163,2,1754.34065711,1,"21","00342","","","","","82","Santa Fe","82084","Rosario","820840706",2461,671,-32.903586,-60.704805,0.10227314274469,"{""type"":""Polygon"",""coordinates"":[[[-60.701418,-32.903082],[-60.700789,-32.903425],[-60.701117,-32.903511],[-60.700950,-32.903630],[-60.701647,-32.904249],[-60.701985,-32.903993],[-60.702230,-32.903778],[-60.702749,-32.903886],[-60.703746,-32.904113],[-60.704793,-32.904355],[-60.705373,-32.904484],[-60.705892,-32.904591],[-60.706412,-32.904685],[-60.707488,-32.904888],[-60.707909,-32.903592],[-60.708153,-32.902725],[-60.707104,-32.902505],[-60.706979,-32.902950],[-60.706845,-32.903371],[-60.706288,-32.903267],[-60.704766,-32.902932],[-60.704242,-32.902820],[-60.703326,-32.902614],[-60.702889,-32.902519],[-60.702702,-32.902484],[-60.702578,-32.902452],[-60.701418,-32.903082]]]}"
"820840709",0.24882505,6458.35285294,418,1607,525,2,312.08502773,270.06343808,268.21730129,35.34033272,48.2632902,14.41744917,312.08502773,948.38683919,24.52724584,9.84606285,1,1281.39475046,1,"21","00358","","","","","82","Santa Fe","82084","Rosario","820840709",1607,525,-32.905841,-60.696971,0.17494171197934,"{""type"":""Polygon"",""coordinates"":[[[-60.696602,-32.904443],[-60.696754,-32.903937],[-60.695998,-32.903783],[-60.695687,-32.903716],[-60.694848,-32.906331],[-60.694551,-32.907277],[-60.694283,-32.908054],[-60.694011,-32.908816],[-60.694291,-32.908819],[-60.695162,-32.908838],[-60.695168,-32.908424],[-60.695183,-32.908083],[-60.695830,-32.908106],[-60.696518,-32.908113],[-60.697459,-32.908130],[-60.696948,-32.908545],[-60.696558,-32.908920],[-60.697679,-32.908999],[-60.699196,-32.907398],[-60.698296,-32.907329],[-60.697094,-32.907309],[-60.696575,-32.907291],[-60.696154,-32.907283],[-60.695797,-32.907317],[-60.695810,-32.907061],[-60.700684,-32.903483],[-60.700789,-32.903425],[-60.700474,-32.903335],[-60.700194,-32.903291],[-60.699708,-32.903208],[-60.699147,-32.903085],[-60.698631,-32.902977],[-60.697620,-32.902754],[-60.697144,-32.902640],[-60.697968,-32.903485],[-60.696602,-32.904443]]]}"
"820840518",0.2248993,5180.09611764,235,1165,413,2,244.10351201,211.23548983,209.79149723,27.64214418,37.75009242,11.27689464,244.10351201,741.79963031,19.1844732,7.7012939,1,1002.26839187,1,"21","00358","","","","","82","Santa Fe","82084","Rosario","820840518",1165,413,-32.904427,-60.692514,0.15809950967931,"{""type"":""Polygon"",""coordinates"":[[[-60.694542,-32.906259],[-60.694848,-32.906331],[-60.695687,-32.903716],[-60.695120,-32.903611],[-60.694762,-32.903528],[-60.694024,-32.903375],[-60.693001,-32.903143],[-60.691936,-32.902927],[-60.691427,-32.902819],[-60.690753,-32.902674],[-60.690148,-32.902535],[-60.689361,-32.905126],[-60.690024,-32.905275],[-60.691112,-32.905511],[-60.692798,-32.905866],[-60.693161,-32.905940],[-60.694542,-32.906259]]]}"
"820840708",0.16776117,5168.06129391,220,867,272,2,169.82255083,146.95630314,145.95171904,19.23060998,26.26269871,7.84532348,169.82255083,516.06920518,13.34661738,5.35778189,1,697.27704251,1,"21","00358","","","","","82","Santa Fe","82084","Rosario","820840708",867,272,-32.906005,-60.699236,0.11785582526757,"{""type"":""Polygon"",""coordinates"":[[[-60.695807,-32.907121],[-60.695797,-32.907317],[-60.696154,-32.907283],[-60.696575,-32.907291],[-60.697094,-32.907309],[-60.698296,-32.907329],[-60.699196,-32.907398],[-60.699382,-32.907330],[-60.699676,-32.907324],[-60.700173,-32.907350],[-60.701019,-32.907386],[-60.702168,-32.907408],[-60.701495,-32.906871],[-60.700883,-32.906277],[-60.700602,-32.906018],[-60.700304,-32.905735],[-60.700025,-32.905453],[-60.700706,-32.904951],[-60.701647,-32.904249],[-60.700950,-32.903630],[-60.701117,-32.903511],[-60.700789,-32.903425],[-60.700684,-32.903483],[-60.695810,-32.907061],[-60.695807,-32.907121]]]}"
"820840711",0.21055408,3357.80723792,129,707,261,2,151.7116451,131.28399261,130.38654344,17.17974122,23.4618854,7.00865065,151.7116451,461.03245841,11.92325323,4.78639556,1,622.91519409,1,"21","00358","","","","","82","Santa Fe","82084","Rosario","820840711",707,261,-32.904439,-60.683189,0.14808479616551,"{""type"":""Polygon"",""coordinates"":[[[-60.680792,-32.902870],[-60.680580,-32.903109],[-60.679628,-32.902883],[-60.679333,-32.903532],[-60.679211,-32.903658],[-60.678510,-32.903515],[-60.678541,-32.903305],[-60.678132,-32.903184],[-60.677416,-32.902947],[-60.676777,-32.903986],[-60.677065,-32.904124],[-60.678298,-32.904595],[-60.678450,-32.904647],[-60.678602,-32.904424],[-60.679044,-32.904128],[-60.679426,-32.903941],[-60.679565,-32.903979],[-60.679845,-32.904027],[-60.679846,-32.904139],[-60.679956,-32.904171],[-60.680033,-32.904269],[-60.680976,-32.904422],[-60.682517,-32.904847],[-60.682518,-32.904829],[-60.684230,-32.905195],[-60.684728,-32.905297],[-60.685815,-32.905542],[-60.686307,-32.905648],[-60.686826,-32.905765],[-60.687432,-32.905885],[-60.688075,-32.906020],[-60.689022,-32.906236],[-60.689361,-32.905126],[-60.688382,-32.904904],[-60.687766,-32.904770],[-60.687252,-32.904662],[-60.686165,-32.904422],[-60.685095,-32.904201],[-60.684569,-32.904075],[-60.683714,-32.903877],[-60.682841,-32.903709],[-60.682177,-32.903577],[-60.681326,-32.903388],[-60.681030,-32.903339],[-60.681128,-32.903321],[-60.681234,-32.903285],[-60.681293,-32.903229],[-60.681339,-32.903136],[-60.681345,-32.903083],[-60.681339,-32.903006],[-60.681300,-32.902896],[-60.681208,-32.902825],[-60.680962,-32.902792],[-60.680867,-32.902824],[-60.680792,-32.902870]]]}"
